"","week","count","GIDSTCO","Tot_Population_ACS_14_18","pct_URBANIZED_AREA_POP_CEN_2010","pct_Prs_Blw_Pov_Lev_ACS_14_18","pct_No_Health_Ins_ACS_14_18"
"3894",2,136,18137,28425,-0.555872501853231,-0.623274636697751,-0.523426425864792
"7026",3,135,18137,28425,-0.555872501853231,-0.623274636697751,-0.523426425864792
"763",1,138,18139,16704,-0.555872501853231,0.224312973531983,0.431749206926264
"3895",2,80,18139,16704,-0.555872501853231,0.224312973531983,0.431749206926264
"7027",3,81,18139,16704,-0.555872501853231,0.224312973531983,0.431749206926264
"764",1,880,18141,269240,2.12253064941498,0.0174336661170753,-0.164731778951695
"3896",2,647,18141,269240,2.12253064941498,0.0174336661170753,-0.164731778951695
"7028",3,649,18141,269240,2.12253064941498,0.0174336661170753,-0.164731778951695
"765",1,151,18143,23743,-0.555872501853231,0.00353878726085021,-0.20301940980197
"3897",2,142,18143,23743,-0.555872501853231,0.00353878726085021,-0.20301940980197
"7029",3,104,18143,23743,-0.555872501853231,0.00353878726085021,-0.20301940980197
"766",1,254,18145,44399,-0.521341519521858,-0.677310276694182,-0.575820025975694
"3898",2,186,18145,44399,-0.521341519521858,-0.677310276694182,-0.575820025975694
"7030",3,173,18145,44399,-0.521341519521858,-0.677310276694182,-0.575820025975694
"767",1,74,18147,20526,-0.555872501853231,-0.966014981817972,-0.952650919081026
"3899",2,81,18147,20526,-0.555872501853231,-0.966014981817972,-0.952650919081026
"7031",3,61,18147,20526,-0.555872501853231,-0.966014981817972,-0.952650919081026
"768",1,109,18149,22941,-0.555872501853231,-0.229586402438038,-0.668516395402674
"3900",2,101,18149,22941,-0.555872501853231,-0.229586402438038,-0.668516395402674
"7032",3,108,18149,22941,-0.555872501853231,-0.229586402438038,-0.668516395402674
"769",1,138,18151,34474,-0.555872501853231,-0.711275536120511,-0.221155655994205
"3901",2,154,18151,34474,-0.555872501853231,-0.711275536120511,-0.221155655994205
"7033",3,175,18151,34474,-0.555872501853231,-0.711275536120511,-0.221155655994205
"770",1,126,18153,20792,-0.555872501853231,-0.393237197855801,0.121417883192461
"3902",2,102,18153,20792,-0.555872501853231,-0.393237197855801,0.121417883192461
"7034",3,89,18153,20792,-0.555872501853231,-0.393237197855801,0.121417883192461
"771",1,59,18155,10628,-0.555872501853231,0.69210722835823,0.302780345114814
"3903",2,34,18155,10628,-0.555872501853231,0.69210722835823,0.302780345114814
"7035",3,29,18155,10628,-0.555872501853231,0.69210722835823,0.302780345114814
"772",1,439,18157,189294,2.01143096713143,0.769300999781703,-0.184883163609734
"3904",2,326,18157,189294,2.01143096713143,0.769300999781703,-0.184883163609734
"7036",3,250,18157,189294,2.01143096713143,0.769300999781703,-0.184883163609734
"773",1,48,18159,15218,-0.522842866579744,-1.16054328580512,-0.767258180227066
"3905",2,53,18159,15218,-0.522842866579744,-1.16054328580512,-0.767258180227066
"7037",3,42,18159,15218,-0.522842866579744,-1.16054328580512,-0.767258180227066
"774",1,43,18161,7153,-0.555872501853231,-1.05092813038379,-0.255413009912871
"3906",2,50,18161,7153,-0.555872501853231,-1.05092813038379,-0.255413009912871
"7038",3,31,18161,7153,-0.555872501853231,-1.05092813038379,-0.255413009912871
"775",1,908,18163,181313,2.17147456350206,0.26290985924372,-0.34206396394244
"3907",2,649,18163,181313,2.17147456350206,0.26290985924372,-0.34206396394244
"7039",3,502,18163,181313,2.17147456350206,0.26290985924372,-0.34206396394244
"776",1,104,18165,15560,-0.555872501853231,-0.0628478561633366,-0.587910856770518
"3908",2,53,18165,15560,-0.555872501853231,-0.0628478561633366,-0.587910856770518
"7040",3,83,18165,15560,-0.555872501853231,-0.0628478561633366,-0.587910856770518
"777",1,679,18167,107693,1.73338149201099,0.485227920943322,-0.327957994681812
"3909",2,487,18167,107693,1.73338149201099,0.485227920943322,-0.327957994681812
"7041",3,444,18167,107693,1.73338149201099,0.485227920943322,-0.327957994681812
"778",1,150,18169,31631,-0.555872501853231,-0.450360588709172,-0.467002548822282
"3910",2,112,18169,31631,-0.555872501853231,-0.450360588709172,-0.467002548822282
"7042",3,123,18169,31631,-0.555872501853231,-0.450360588709172,-0.467002548822282
"779",1,51,18171,8247,-0.555872501853231,-0.79927643554327,-1.09975602708471
"3911",2,22,18171,8247,-0.555872501853231,-0.79927643554327,-1.09975602708471
"7043",3,17,18171,8247,-0.555872501853231,-0.79927643554327,-1.09975602708471
"780",1,334,18173,61928,1.25204962525281,-1.23310543094319,-0.880105934312086
"3912",2,214,18173,61928,1.25204962525281,-1.23310543094319,-0.880105934312086
"7044",3,170,18173,61928,1.25204962525281,-1.23310543094319,-0.880105934312086
"781",1,97,18175,27827,-0.555872501853231,-0.390149446998863,-0.070020271058911
"3913",2,89,18175,27827,-0.555872501853231,-0.390149446998863,-0.070020271058911
"7045",3,65,18175,27827,-0.555872501853231,-0.390149446998863,-0.070020271058911
"782",1,446,18177,66613,-0.555872501853231,0.110066191825243,0.389431299144382
"3914",2,385,18177,66613,-0.555872501853231,0.110066191825243,0.389431299144382
"7046",3,274,18177,66613,-0.555872501853231,0.110066191825243,0.389431299144382
"783",1,132,18179,27947,-0.555872501853231,-0.949032352104808,-0.632243903018204
"3915",2,103,18179,27947,-0.555872501853231,-0.949032352104808,-0.632243903018204
"7047",3,95,18179,27947,-0.555872501853231,-0.949032352104808,-0.632243903018204
"784",1,93,18181,24217,-0.555872501853231,-1.07254238638236,-0.120398732704009
"3916",2,76,18181,24217,-0.555872501853231,-1.07254238638236,-0.120398732704009
"7048",3,62,18181,24217,-0.555872501853231,-1.07254238638236,-0.120398732704009
"785",1,159,18183,33649,-0.521942058345013,-0.992260864101953,-0.743076518637419
"3917",2,131,18183,33649,-0.521942058345013,-0.992260864101953,-0.743076518637419
"7049",3,118,18183,33649,-0.521942058345013,-0.992260864101953,-0.743076518637419
"786",1,16,19001,7124,-0.555872501853231,-1.00306799210124,-0.720909995513576
"3918",2,24,19001,7124,-0.555872501853231,-1.00306799210124,-0.720909995513576
"7050",3,12,19001,7124,-0.555872501853231,-1.00306799210124,-0.720909995513576
"787",1,16,19003,3726,-0.555872501853231,-0.640257266410915,-0.882121072777889
"3919",2,34,19003,3726,-0.555872501853231,-0.640257266410915,-0.882121072777889
"7051",3,30,19003,3726,-0.555872501853231,-0.640257266410915,-0.882121072777889
"788",1,63,19005,13880,-0.555872501853231,-0.945944601247869,-0.491184210411929
"3920",2,49,19005,13880,-0.555872501853231,-0.945944601247869,-0.491184210411929
"7052",3,34,19005,13880,-0.555872501853231,-0.945944601247869,-0.491184210411929
"789",1,76,19007,12510,-0.555872501853231,0.069925430685037,-0.593956272167929
"3921",2,69,19007,12510,-0.555872501853231,0.069925430685037,-0.593956272167929
"7053",3,48,19007,12510,-0.555872501853231,0.069925430685037,-0.593956272167929
"790",1,12,19009,5637,-0.555872501853231,-0.840961072111945,-0.90831787283334
"3922",2,17,19009,5637,-0.555872501853231,-0.840961072111945,-0.90831787283334
"7054",3,14,19009,5637,-0.555872501853231,-0.840961072111945,-0.90831787283334
"791",1,144,19011,25626,-0.555872501853231,-0.99843636581583,-1.43829928933977
"3923",2,131,19011,25626,-0.555872501853231,-0.99843636581583,-1.43829928933977
"7055",3,102,19011,25626,-0.555872501853231,-0.99843636581583,-1.43829928933977
"792",1,327,19013,133009,2.0420584471123,0.0637499289711593,-0.849878857325027
"3924",2,276,19013,133009,2.0420584471123,0.0637499289711593,-0.849878857325027
"7056",3,257,19013,133009,2.0420584471123,0.0637499289711593,-0.849878857325027
"793",1,101,19015,26399,-0.533952834808099,-1.16980653837594,-1.35567861224181
"3925",2,99,19015,26399,-0.533952834808099,-1.16980653837594,-1.35567861224181
"7057",3,101,19015,26399,-0.533952834808099,-1.16980653837594,-1.35567861224181
"794",1,74,19017,24782,-0.555872501853231,-1.14510453152043,-1.34761805837859
"3926",2,60,19017,24782,-0.555872501853231,-1.14510453152043,-1.34761805837859
"7058",3,76,19017,24782,-0.555872501853231,-1.14510453152043,-1.34761805837859
"795",1,85,19019,21125,-0.555872501853231,-0.950576227533277,-0.944590365217811
"3927",2,103,19019,21125,-0.555872501853231,-0.950576227533277,-0.944590365217811
"7059",3,126,19019,21125,-0.555872501853231,-0.950576227533277,-0.944590365217811
"796",1,68,19021,20260,-0.555872501853231,-0.39632494871274,-0.0518840248666758
"3928",2,65,19021,20260,-0.555872501853231,-0.39632494871274,-0.0518840248666758
"7060",3,30,19021,20260,-0.555872501853231,-0.39632494871274,-0.0518840248666758
"797",1,25,19023,14735,-0.555872501853231,-0.962927230961033,-1.34560291991279
"3929",2,31,19023,14735,-0.555872501853231,-0.962927230961033,-1.34560291991279
"7061",3,46,19023,14735,-0.555872501853231,-0.962927230961033,-1.34560291991279
"798",1,72,19025,9780,-0.555872501853231,-0.363903564714882,-1.35970888917342
"3930",2,39,19025,9780,-0.555872501853231,-0.363903564714882,-1.35970888917342
"7062",3,60,19025,9780,-0.555872501853231,-0.363903564714882,-1.35970888917342
"799",1,71,19027,20344,-0.555872501853231,-1.04938425495532,-1.48867775098487
"3931",2,95,19027,20344,-0.555872501853231,-1.04938425495532,-1.48867775098487
"7063",3,59,19027,20344,-0.555872501853231,-1.04938425495532,-1.48867775098487
"800",1,42,19029,13191,-0.555872501853231,-0.62790626298316,-1.03527159617899
"3932",2,88,19029,13191,-0.555872501853231,-0.62790626298316,-1.03527159617899
"7064",3,88,19029,13191,-0.555872501853231,-0.62790626298316,-1.03527159617899
"801",1,73,19031,18445,-0.555872501853231,-1.41682660693105,-1.53099565876675
"3933",2,75,19031,18445,-0.555872501853231,-1.41682660693105,-1.53099565876675
"7065",3,64,19031,18445,-0.555872501853231,-1.41682660693105,-1.53099565876675
"802",1,125,19033,42984,-0.555872501853231,-0.65723989612408,-0.853909134256635
"3934",2,158,19033,42984,-0.555872501853231,-0.65723989612408,-0.853909134256635
"7066",3,151,19033,42984,-0.555872501853231,-0.65723989612408,-0.853909134256635
"803",1,49,19035,11468,-0.555872501853231,-0.910435466393071,-1.13199824253758
"3935",2,53,19035,11468,-0.555872501853231,-0.910435466393071,-1.13199824253758
"7067",3,27,19035,11468,-0.555872501853231,-0.910435466393071,-1.13199824253758
"804",1,23,19037,12099,-0.555872501853231,-1.26398293951258,-1.00302938072612
"3936",2,41,19037,12099,-0.555872501853231,-1.26398293951258,-1.00302938072612
"7068",3,49,19037,12099,-0.555872501853231,-1.26398293951258,-1.00302938072612
"805",1,40,19039,9282,-0.555872501853231,-0.19562114301171,-0.799500395679929
"3937",2,52,19039,9282,-0.555872501853231,-0.19562114301171,-0.799500395679929
"7069",3,42,19039,9282,-0.555872501853231,-0.19562114301171,-0.799500395679929
"806",1,96,19041,16313,-0.555872501853231,-0.544536989845809,-1.23880058122518
"3938",2,99,19041,16313,-0.555872501853231,-0.544536989845809,-1.23880058122518
"7070",3,100,19041,16313,-0.555872501853231,-0.544536989845809,-1.23880058122518
"807",1,63,19043,17672,-0.555872501853231,-1.01850674638593,-0.747106795569027
"3939",2,53,19043,17672,-0.555872501853231,-1.01850674638593,-0.747106795569027
"7071",3,35,19043,17672,-0.555872501853231,-1.01850674638593,-0.747106795569027
"808",1,139,19045,47218,-0.555872501853231,-0.507483979562542,-1.16021018105883
"3940",2,158,19045,47218,-0.555872501853231,-0.507483979562542,-1.16021018105883
"7072",3,147,19045,47218,-0.555872501853231,-0.507483979562542,-1.16021018105883
"809",1,64,19047,17132,-0.555872501853231,0.0344162958302393,-0.358185071668871
"3941",2,52,19047,17132,-0.555872501853231,0.0344162958302393,-0.358185071668871
"7073",3,14,19047,17132,-0.555872501853231,0.0344162958302393,-0.358185071668871
"810",1,258,19049,84002,1.03825780420988,-1.50482750635381,-1.37179971996824
"3942",2,302,19049,84002,1.03825780420988,-1.50482750635381,-1.37179971996824
"7074",3,310,19049,84002,1.03825780420988,-1.50482750635381,-1.37179971996824
"811",1,30,19051,8885,-0.555872501853231,-0.507483979562542,3.19248890507763
"3943",2,19,19051,8885,-0.555872501853231,-0.507483979562542,3.19248890507763
"7075",3,29,19051,8885,-0.555872501853231,-0.507483979562542,3.19248890507763
"812",1,28,19053,8044,-0.555872501853231,0.616457332363226,-0.100247348045969
"3944",2,22,19053,8044,-0.555872501853231,0.616457332363226,-0.100247348045969
"7076",3,12,19053,8044,-0.555872501853231,0.616457332363226,-0.100247348045969
"813",1,45,19055,17258,-0.555872501853231,-1.09570051780941,-1.4000116584895
"3945",2,55,19055,17258,-0.555872501853231,-1.09570051780941,-1.4000116584895
"7077",3,39,19055,17258,-0.555872501853231,-1.09570051780941,-1.4000116584895
"814",1,232,19057,39600,-0.555872501853231,-0.0350580984508863,-0.928469257491379
"3946",2,236,19057,39600,-0.555872501853231,-0.0350580984508863,-0.928469257491379
"7078",3,185,19057,39600,-0.555872501853231,-0.0350580984508863,-0.928469257491379
"815",1,62,19059,17056,-0.555872501853231,-1.17752591551829,-1.1440890733324
